date,event,fighter,elo
1998-10-16,UFC 17.5: Ultimate Brazil,Pete Williams,1003.1284350200722
1998-10-16,UFC 17.5: Ultimate Brazil,Ebenezer Fontes Braga,1015.3325655008903
1998-10-16,UFC 17.5: Ultimate Brazil,Jeremy Horn,970.16586313722
1998-10-16,UFC 17.5: Ultimate Brazil,Tulio Palhares,1016.0
1998-10-16,UFC 17.5: Ultimate Brazil,Adriano Santos,984.0
1998-10-16,UFC 17.5: Ultimate Brazil,Cesar Marscucci,1016.0
1998-10-16,UFC 17.5: Ultimate Brazil,Paulo Santos,984.0
1999-01-08,UFC 18: The Road to the Heavyweight Title,Bas Rutten,1017.4628354323199
1999-01-08,UFC 18: The Road to the Heavyweight Title,Tsuyoshi Kosaka,1014.3911863262651
1999-01-08,UFC 18: The Road to the Heavyweight Title,Pat Miletich,1061.1004474267124
1999-01-08,UFC 18: The Road to the Heavyweight Title,Jorge Patino,986.1632457797655
1999-01-08,UFC 18: The Road to the Heavyweight Title,Pedro Rizzo,1035.2669387543092
1999-01-08,UFC 18: The Road to the Heavyweight Title,Mark Coleman,1035.6465161571562
1999-01-08,UFC 18: The Road to the Heavyweight Title,Tito Ortiz,1020.7651915086658
1999-01-08,UFC 18: The Road to the Heavyweight Title,Jerry Bohlander,1041.7273538266197
1999-01-08,UFC 18: The Road to the Heavyweight Title,Mikey Burnett,1015.9661669788793
1999-01-08,UFC 18: The Road to the Heavyweight Title,Townsend Saunders,968.7701398146427
1999-01-08,UFC 18: The Road to the Heavyweight Title,Evan Tanner,1016.0
1999-01-08,UFC 18: The Road to the Heavyweight Title,Darrell Gholar,984.0
1999-01-08,UFC 18: The Road to the Heavyweight Title,LaVerne Clark,1031.263693206478
1999-01-08,UFC 18: The Road to the Heavyweight Title,Frank Caracci,984.736306793522
1999-03-05,UFC 19: Ultimate Young Guns,Tito Ortiz,1038.5209844441627
1999-03-05,UFC 19: Ultimate Young Guns,Guy Mezger,1041.2901159525038
1999-03-05,UFC 19: Ultimate Young Guns,Gary Goodridge,1006.944145097986
1999-03-05,UFC 19: Ultimate Young Guns,Andre Roberts,998.1226127802836
1999-03-05,UFC 19: Ultimate Young Guns,Jeremy Horn,988.2644432297045
1999-03-05,UFC 19: Ultimate Young Guns,Chuck Liddell,997.9014199075154
1999-03-05,UFC 19: Ultimate Young Guns,Kevin Randleman,1016.9541263933863
1999-03-05,UFC 19: Ultimate Young Guns,Maurice Smith,1003.7890765329179
1999-03-05,UFC 19: Ultimate Young Guns,Evan Tanner,1031.263693206478
1999-03-05,UFC 19: Ultimate Young Guns,Valeri Ignatov,984.736306793522
1999-03-05,UFC 19: Ultimate Young Guns,Pete Williams,1018.9843691567665
1999-03-05,UFC 19: Ultimate Young Guns,Jason Godsey,984.1440658633056
1999-03-05,UFC 19: Ultimate Young Guns,Sione Latu,1016.0
1999-03-05,UFC 19: Ultimate Young Guns,Joey Roberts,984.0
1999-05-07,UFC 20: Battle for the Gold,Bas Rutten,1033.4394085320666
1999-05-07,UFC 20: Battle for the Gold,Kevin Randleman,1000.9775532936396
1999-05-07,UFC 20: Battle for the Gold,Pedro Rizzo,1049.7155521639515
1999-05-07,UFC 20: Battle for the Gold,Tra Telligman,987.0242209293428
1999-05-07,UFC 20: Battle for the Gold,Pete Williams,1034.1109757008235
1999-05-07,UFC 20: Battle for the Gold,Travis Fulton,984.873393455943
1999-05-07,UFC 20: Battle for the Gold,Wanderlei Silva,1002.7820121574247
1999-05-07,UFC 20: Battle for the Gold,Tony Petarra,983.3622581211979
1999-05-07,UFC 20: Battle for the Gold,Marcelo Mello,1016.0
1999-05-07,UFC 20: Battle for the Gold,David Roberts,984.0
1999-05-07,UFC 20: Battle for the Gold,LaVerne Clark,1045.8278203282016
1999-05-07,UFC 20: Battle for the Gold,Fabiano Iha,985.4358728782763
1999-05-07,UFC 20: Battle for the Gold,Ron Waterman,1016.0
1999-05-07,UFC 20: Battle for the Gold,Chris Condo,984.0
1999-07-16,UFC 21: Return of the Champions,Maurice Smith,1021.6717201431787
1999-07-16,UFC 21: Return of the Champions,Marco Ruas,1026.9777700810112
1999-07-16,UFC 21: Return of the Champions,Pat Miletich,1074.3153208413376
1999-07-16,UFC 21: Return of the Champions,Andre Pederneiras,986.7851265853748
1999-07-16,UFC 21: Return of the Champions,Jeremy Horn,1004.8046801494669
1999-07-16,UFC 21: Return of the Champions,Daiju Takase,983.4597630802376
1999-07-16,UFC 21: Return of the Champions,Paul Jones,1016.0
1999-07-16,UFC 21: Return of the Champions,Flavio Luiz Moura,984.0
1999-07-16,UFC 21: Return of the Champions,Tsuyoshi Kosaka,1029.7288264672702
1999-07-16,UFC 21: Return of the Champions,Tim Lajcik,984.662359858995
1999-07-16,UFC 21: Return of the Champions,Eugene Jackson,1015.263693206478
1999-07-16,UFC 21: Return of the Champions,Royce Alger,968.736306793522
1999-07-16,UFC 21: Return of the Champions,Andre Roberts,1014.9451710676472
1999-07-16,UFC 21: Return of the Champions,Ron Waterman,999.1774417126364
1999-07-16,UFC 21: Return of the Champions,Travis Fulton,1001.5695596144811
1999-07-16,UFC 21: Return of the Champions,David Dodd,983.3038338414618
1999-09-24,UFC 22: Only One Can be Champion,Frank Shamrock,1075.9449975939701
1999-09-24,UFC 22: Only One Can be Champion,Tito Ortiz,1023.5537180756952
1999-09-24,UFC 22: Only One Can be Champion,Tim Lajcik,984.662359858995
1999-09-24,UFC 22: Only One Can be Champion,Ron Waterman,999.1774417126364
1999-09-24,UFC 22: Only One Can be Champion,Jeremy Horn,1019.8543436321467
1999-09-24,UFC 22: Only One Can be Champion,Jason Godsey,969.0944023806259
1999-09-24,UFC 22: Only One Can be Champion,Brad Kohler,1000.0676834239721
1999-09-24,UFC 22: Only One Can be Champion,Steve Judson,983.2314903481914
1999-09-24,UFC 22: Only One Can be Champion,Chuck Liddell,1014.7341372470535
1999-09-24,UFC 22: Only One Can be Champion,Paul Jones,999.167282660462
1999-09-24,UFC 22: Only One Can be Champion,Matt Hughes,1015.2975328274754
1999-09-24,UFC 22: Only One Can be Champion,Valeri Ignatov,969.4387739660466
1999-09-24,UFC 22: Only One Can be Champion,John Lewis,1016.0
1999-09-24,UFC 22: Only One Can be Champion,Lowell Anderson,984.0
1999-09-24,UFC 22: Only One Can be Champion,Jens Pulver,1000.0
1999-09-24,UFC 22: Only One Can be Champion,Alfonso Alcarez,1000.0
1999-11-19,UFC 23: Ultimate Japan 2,Katsuhisa Fujii,1016.0
1999-11-19,UFC 23: Ultimate Japan 2,Masutatsu Yano,984.0
1999-11-19,UFC 23: Ultimate Japan 2,Kevin Randleman,1018.498794878849
1999-11-19,UFC 23: Ultimate Japan 2,Pete Williams,1016.5897341156141
1999-11-19,UFC 23: Ultimate Japan 2,Pedro Rizzo,1064.796143403792
1999-11-19,UFC 23: Ultimate Japan 2,Tsuyoshi Kosaka,1014.6482352274297
1999-11-19,UFC 23: Ultimate Japan 2,Joe Slick,1016.848920563611
1999-11-19,UFC 23: Ultimate Japan 2,Jason DeLucia,1001.6024824649003
1999-11-19,UFC 23: Ultimate Japan 2,Eugene Jackson,1030.5612260339533
1999-11-19,UFC 23: Ultimate Japan 2,Keiichiro Yamamiya,984.7024671725246
1999-11-19,UFC 23: Ultimate Japan 2,Kenichi Yamamoto,1015.2388688607646
1999-11-19,UFC 23: Ultimate Japan 2,Daiju Takase,968.220894219473
1999-11-19,UFC 23: Ultimate Japan 2,Kenichi Yamamoto,1031.273920188992
1999-11-19,UFC 23: Ultimate Japan 2,Katsuhisa Fujii,999.9649486717726
2000-03-10,UFC 24: First Defense,Tedd Williams,1015.2283806314239
2000-03-10,UFC 24: First Defense,Steve Judson,968.0031097167675
2000-03-10,UFC 24: First Defense,Lance Gibson Sr.,1016.0
2000-03-10,UFC 24: First Defense,Jermaine Andre,984.0
2000-03-10,UFC 24: First Defense,Dave Menne,1015.3296897362337
2000-03-10,UFC 24: First Defense,Fabiano Iha,970.1061831420426
2000-03-10,UFC 24: First Defense,Bob Cook,1016.0
2000-03-10,UFC 24: First Defense,Tiki Ghosn,984.0
2000-03-10,UFC 24: First Defense,Jens Pulver,1016.0
2000-03-10,UFC 24: First Defense,David Velasquez,984.0
2000-03-10,UFC 24: First Defense,Scott Adams,1016.0
2000-03-10,UFC 24: First Defense,Ian Freeman,984.0
2000-03-10,UFC 24: First Defense,Shonie Carter,1016.0
2000-03-10,UFC 24: First Defense,Brad Gumm,984.0
2000-04-14,UFC 25: Ultimate Japan 3,Tito Ortiz,1038.5982837451766
2000-04-14,UFC 25: Ultimate Japan 3,Wanderlei Silva,987.7374464879432
2000-04-14,UFC 25: Ultimate Japan 3,Murilo Bustamante,1015.2736290854165
2000-04-14,UFC 25: Ultimate Japan 3,Yoji Anjo,968.9425775082022
2000-04-14,UFC 25: Ultimate Japan 3,Sanae Kikuta,1017.4037778232891
2000-04-14,UFC 25: Ultimate Japan 3,Eugene Jackson,1013.1574482106641
2000-04-14,UFC 25: Ultimate Japan 3,Ron Waterman,1015.2153218508743
2000-04-14,UFC 25: Ultimate Japan 3,Satoshi Honma,983.9621198617622
2000-04-14,UFC 25: Ultimate Japan 3,Ikuhisa Minowa,1016.775313774157
2000-04-14,UFC 25: Ultimate Japan 3,Joe Slick,1000.0736067894541
2000-04-14,UFC 25: Ultimate Japan 3,LaVerne Clark,1059.729526119354
2000-04-14,UFC 25: Ultimate Japan 3,Koji Oishi,986.0982942088476
2000-06-09,UFC 26: Ultimate Field of Dreams,Kevin Randleman,1036.6183360040109
2000-06-09,UFC 26: Ultimate Field of Dreams,Pedro Rizzo,1046.67660227863
2000-06-09,UFC 26: Ultimate Field of Dreams,Tyrone Roberts,1015.231704457347
2000-06-09,UFC 26: Ultimate Field of Dreams,David Dodd,968.0721293841149
2000-06-09,UFC 26: Ultimate Field of Dreams,Pat Miletich,1086.9442288793791
2000-06-09,UFC 26: Ultimate Field of Dreams,John Alessio,987.3710919619584
2000-06-09,UFC 26: Ultimate Field of Dreams,Amaury Bitetti,1002.7381499889667
2000-06-09,UFC 26: Ultimate Field of Dreams,Alex Andrade,983.3601442198809
2000-06-09,UFC 26: Ultimate Field of Dreams,Matt Hughes,1030.5935102933543
2000-06-09,UFC 26: Ultimate Field of Dreams,Marcelo Aguiar,984.7040225341211
2000-06-09,UFC 26: Ultimate Field of Dreams,Jens Pulver,1031.263693206478
2000-06-09,UFC 26: Ultimate Field of Dreams,Joao Roque,984.736306793522
2000-06-09,UFC 26: Ultimate Field of Dreams,Ian Freeman,1000.736306793522
2000-06-09,UFC 26: Ultimate Field of Dreams,Nate Schroeder,983.263693206478
2000-06-09,UFC 26: Ultimate Field of Dreams,Shonie Carter,1031.263693206478
2000-06-09,UFC 26: Ultimate Field of Dreams,Adrian Serrano,984.736306793522
2000-09-22,UFC 27: Ultimate Bad Boyz,Pedro Rizzo,1064.567802407029
2000-09-22,UFC 27: Ultimate Bad Boyz,Dan Severn,1070.0451623508222
2000-09-22,UFC 27: Ultimate Bad Boyz,Maurice Smith,1036.6749928997685
2000-09-22,UFC 27: Ultimate Bad Boyz,Bobby Hoffman,984.9967272434103
2000-09-22,UFC 27: Ultimate Bad Boyz,Jeremy Horn,1035.5459783892436
2000-09-22,UFC 27: Ultimate Bad Boyz,Eugene Jackson,997.4658134535673
2000-09-22,UFC 27: Ultimate Bad Boyz,Fabiano Iha,990.144317382637
2000-09-22,UFC 27: Ultimate Bad Boyz,LaVerne Clark,1039.6913918787595
2000-09-22,UFC 27: Ultimate Bad Boyz,Yuki Kondo,1016.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Alexandre Dantas,984.0
2000-09-22,UFC 27: Ultimate Bad Boyz,Ian Freeman,1017.4033046760763
2000-09-22,UFC 27: Ultimate Bad Boyz,Tedd Williams,998.5613827488695
2000-09-22,UFC 27: Ultimate Bad Boyz,Jeff Monson,1015.2941340412459
2000-09-22,UFC 27: Ultimate Bad Boyz,Tim Lajcik,969.3682258177491
2000-09-22,UFC 27: Ultimate Bad Boyz,Brad Gumm,984.0
2000-09-22,UFC 27: Ultimate Bad Boyz,CJ Fernandes,1000.0
2000-11-17,UFC 28: High Stakes,Randy Couture,1078.2637269368834
2000-11-17,UFC 28: High Stakes,Kevin Randleman,1021.8537800620976
2000-11-17,UFC 28: High Stakes,Renato Sobral,1017.6827005192245
2000-11-17,UFC 28: High Stakes,Maurice Smith,1018.9922923805441
2000-11-17,UFC 28: High Stakes,Josh Barnett,1016.0
2000-11-17,UFC 28: High Stakes,Gan McGee,984.0
2000-11-17,UFC 28: High Stakes,Andrei Arlovski,1016.0
2000-11-17,UFC 28: High Stakes,Aaron Brink,984.0
2000-11-17,UFC 28: High Stakes,Jens Pulver,1046.5612260339533
2000-11-17,UFC 28: High Stakes,John Lewis,1000.7024671725246
2000-11-17,UFC 28: High Stakes,Mark Hughes,1016.0
2000-11-17,UFC 28: High Stakes,Alex Stiebling,984.0
2000-11-17,UFC 28: High Stakes,Ben Earwood,1016.0
2000-11-17,UFC 28: High Stakes,Chris Lytle,984.0
2000-12-16,UFC 29: Defense of the Belts,Tito Ortiz,1053.5590594217633
2000-12-16,UFC 29: Defense of the Belts,Yuki Kondo,1001.0392243234134
2000-12-16,UFC 29: Defense of the Belts,Pat Miletich,1100.4022339257951
2000-12-16,UFC 29: Defense of the Belts,Kenichi Yamamoto,1017.8159151425759
2000-12-16,UFC 29: Defense of the Belts,Matt Lindland,1014.5735502376912
2000-12-16,UFC 29: Defense of the Belts,Yoji Anjo,954.3690272705111
2000-12-16,UFC 29: Defense of the Belts,Fabiano Iha,1005.1360442927163
2000-12-16,UFC 29: Defense of the Belts,Daiju Takase,953.2291673093938
2000-12-16,UFC 29: Defense of the Belts,Evan Tanner,1046.5612260339533
2000-12-16,UFC 29: Defense of the Belts,Lance Gibson Sr.,1000.7024671725246
2000-12-16,UFC 29: Defense of the Belts,Dennis Hallman,1017.4052531119389
2000-12-16,UFC 29: Defense of the Belts,Matt Hughes,1013.1882571814153
2000-12-16,UFC 29: Defense of the Belts,Chuck Liddell,1030.75992603013
2000-12-16,UFC 29: Defense of the Belts,Jeff Monson,999.2683452581695
2001-02-23,UFC 30: Battle on the Boardwalk,Tito Ortiz,1069.2368408557857
2001-02-23,UFC 30: Battle on the Boardwalk,Evan Tanner,1030.883444599931
2001-02-23,UFC 30: Battle on the Boardwalk,Jens Pulver,1060.4297473551262
2001-02-23,UFC 30: Battle on the Boardwalk,Caol Uno,986.1314786788271
2001-02-23,UFC 30: Battle on the Boardwalk,Fabiano Iha,1020.8995379397842
2001-02-23,UFC 30: Battle on the Boardwalk,Phil Johns,984.2365063529321
2001-02-23,UFC 30: Battle on the Boardwalk,Elvis Sinosic,1017.6312651500568
2001-02-23,UFC 30: Battle on the Boardwalk,Jeremy Horn,1017.9147132391868
2001-02-23,UFC 30: Battle on the Boardwalk,Pedro Rizzo,1078.3456281820584
2001-02-23,UFC 30: Battle on the Boardwalk,Josh Barnett,1002.2221742249707
2001-02-23,UFC 30: Battle on the Boardwalk,Bobby Hoffman,984.9967272434103
2001-02-23,UFC 30: Battle on the Boardwalk,Mark Robinson,1000.0
2001-02-23,UFC 30: Battle on the Boardwalk,Phil Baroni,1016.0
2001-02-23,UFC 30: Battle on the Boardwalk,Curtis Stout,984.0
2001-02-23,UFC 30: Battle on the Boardwalk,Sean Sherk,1015.263693206478
2001-02-23,UFC 30: Battle on the Boardwalk,Tiki Ghosn,968.736306793522
2001-05-04,UFC 31: Locked and Loaded,Randy Couture,1094.2674986285383
2001-05-04,UFC 31: Locked and Loaded,Pedro Rizzo,1062.3418564904034
2001-05-04,UFC 31: Locked and Loaded,Carlos Newton,1021.204205622487
2001-05-04,UFC 31: Locked and Loaded,Pat Miletich,1079.9343350968302
2001-05-04,UFC 31: Locked and Loaded,Chuck Liddell,1046.349872662619
2001-05-04,UFC 31: Locked and Loaded,Kevin Randleman,1006.2638334296087
2001-05-04,UFC 31: Locked and Loaded,Shonie Carter,1045.8278203282016
2001-05-04,UFC 31: Locked and Loaded,Matt Serra,985.4358728782763
2001-05-04,UFC 31: Locked and Loaded,Semmy Schilt,1016.7634053956289
2001-05-04,UFC 31: Locked and Loaded,Pete Williams,999.8263287199852
2001-05-04,UFC 31: Locked and Loaded,Matt Lindland,1029.902806785534
2001-05-04,UFC 31: Locked and Loaded,Ricardo Almeida,984.6707434521571
2001-05-04,UFC 31: Locked and Loaded,BJ Penn,1016.0
2001-05-04,UFC 31: Locked and Loaded,Joey Gilbert,984.0
2001-05-04,UFC 31: Locked and Loaded,Tony DeSouza,1016.0
2001-05-04,UFC 31: Locked and Loaded,Steve Berger,984.0
2001-06-29,UFC 32: Showdown in the Meadowlands,Tito Ortiz,1082.8776403564668
2001-06-29,UFC 32: Showdown in the Meadowlands,Elvis Sinosic,1003.9904656493757
2001-06-29,UFC 32: Showdown in the Meadowlands,BJ Penn,1031.263693206478
2001-06-29,UFC 32: Showdown in the Meadowlands,Din Thomas,984.736306793522
2001-06-29,UFC 32: Showdown in the Meadowlands,Josh Barnett,1018.8914319389356
2001-06-29,UFC 32: Showdown in the Meadowlands,Semmy Schilt,1000.0941476816639
2001-06-29,UFC 32: Showdown in the Meadowlands,Pat Miletich,1094.3686979848903
2001-06-29,UFC 32: Showdown in the Meadowlands,Shonie Carter,1031.3934574401414
2001-06-29,UFC 32: Showdown in the Meadowlands,Caol Uno,1003.727283676108
2001-06-29,UFC 32: Showdown in the Meadowlands,Fabiano Iha,1003.3037329425033
2001-06-29,UFC 32: Showdown in the Meadowlands,Vladimir Matyushenko,1016.0478579059817
2001-06-29,UFC 32: Showdown in the Meadowlands,Yuki Kondo,984.9913664174317
2001-06-29,UFC 32: Showdown in the Meadowlands,Ricco Rodriguez,1016.736306793522
2001-06-29,UFC 32: Showdown in the Meadowlands,Andrei Arlovski,999.263693206478
2001-06-29,UFC 32: Showdown in the Meadowlands,Tony DeSouza,1031.263693206478
2001-06-29,UFC 32: Showdown in the Meadowlands,Paul Rodriguez,984.736306793522
2001-09-28,UFC 33: Victory in Vegas,Tito Ortiz,1095.8374181692016
2001-09-28,UFC 33: Victory in Vegas,Vladimir Matyushenko,1003.088080093247
2001-09-28,UFC 33: Victory in Vegas,Jens Pulver,1074.458462419292
2001-09-28,UFC 33: Victory in Vegas,Dennis Hallman,1003.3765380477732
2001-09-28,UFC 33: Victory in Vegas,Chuck Liddell,1060.9225630505634
2001-09-28,UFC 33: Victory in Vegas,Murilo Bustamante,1000.700938697472
2001-09-28,UFC 33: Victory in Vegas,Matt Serra,1002.1061831420426
2001-09-28,UFC 33: Victory in Vegas,Yves Edwards,983.3296897362337
2001-09-28,UFC 33: Victory in Vegas,Dave Menne,1030.6241891949292
2001-09-28,UFC 33: Victory in Vegas,Gil Castillo,984.7055005413046
2001-09-28,UFC 33: Victory in Vegas,Jutaro Nakao,1017.4358728782763
2001-09-28,UFC 33: Victory in Vegas,Tony DeSouza,1013.8278203282016
2001-09-28,UFC 33: Victory in Vegas,Ricardo Almeida,1001.25971196421
2001-09-28,UFC 33: Victory in Vegas,Eugene Jackson,980.8768449415144
2001-09-28,UFC 33: Victory in Vegas,Din Thomas,1001.5905552834217
2001-09-28,UFC 33: Victory in Vegas,Fabiano Iha,986.4494844526035
2001-11-02,UFC 34: High Voltage,Randy Couture,1108.8013925873179
2001-11-02,UFC 34: High Voltage,Pedro Rizzo,1047.8079625316238
2001-11-02,UFC 34: High Voltage,Ricco Rodriguez,1031.9581878434078
2001-11-02,UFC 34: High Voltage,Pete Williams,984.6044476700994
2001-11-02,UFC 34: High Voltage,Matt Hughes,1029.5573397632
2001-11-02,UFC 34: High Voltage,Carlos Newton,1004.8351230407025
2001-11-02,UFC 34: High Voltage,BJ Penn,1045.9982432331467
2001-11-02,UFC 34: High Voltage,Caol Uno,988.9927336494391
2001-11-02,UFC 34: High Voltage,Josh Barnett,1033.3354562191344
2001-11-02,UFC 34: High Voltage,Bobby Hoffman,970.5527029632115
2001-11-02,UFC 34: High Voltage,Evan Tanner,1045.4649434883972
2001-11-02,UFC 34: High Voltage,Homer Moore,985.4185011115337
2001-11-02,UFC 34: High Voltage,Matt Lindland,1045.262900383844
2001-11-02,UFC 34: High Voltage,Phil Baroni,1000.6399064016899
2001-11-02,UFC 34: High Voltage,Frank Mir,1016.736306793522
2001-11-02,UFC 34: High Voltage,Roberto Traven,999.263693206478
2002-01-11,UFC 35: Throwdown,Jens Pulver,1089.1507445479494
2002-01-11,UFC 35: Throwdown,BJ Penn,1031.3059611044891
2002-01-11,UFC 35: Throwdown,Ricco Rodriguez,1046.4571916500113
2002-01-11,UFC 35: Throwdown,Jeff Monson,984.7693414515661
2002-01-11,UFC 35: Throwdown,Murilo Bustamante,1018.0755581519421
2002-01-11,UFC 35: Throwdown,Dave Menne,1013.249569740459
2002-01-11,UFC 35: Throwdown,Chuck Liddell,1074.1453808326999
2002-01-11,UFC 35: Throwdown,Amar Suloev,986.7771822178636
2002-01-11,UFC 35: Throwdown,Andrey Semenov,1016.0580116255983
2002-01-11,UFC 35: Throwdown,Ricardo Almeida,985.2017003386118
2002-01-11,UFC 35: Throwdown,Kevin Randleman,1022.7895024330746
2002-01-11,UFC 35: Throwdown,Renato Sobral,1001.1570315157585
2002-01-11,UFC 35: Throwdown,Gil Castillo,1001.409383654038
2002-01-11,UFC 35: Throwdown,Chris Brennan,983.2961168872665
2002-01-11,UFC 35: Throwdown,Eugene Jackson,997.7566105405809
2002-01-11,UFC 35: Throwdown,Keith Rockel,983.1202344009334
2002-03-22,UFC 36: Worlds Collide,Josh Barnett,1052.7571482768142
2002-03-22,UFC 36: Worlds Collide,Randy Couture,1089.379700529638
2002-03-22,UFC 36: Worlds Collide,Pedro Rizzo,1061.5868511505748
2002-03-22,UFC 36: Worlds Collide,Andrei Arlovski,985.4848045875269
2002-03-22,UFC 36: Worlds Collide,Matt Hughes,1044.1994482495174
2002-03-22,UFC 36: Worlds Collide,Hayato Sakurai,985.3578915136826
2002-03-22,UFC 36: Worlds Collide,Matt Lindland,1063.5093670556837
2002-03-22,UFC 36: Worlds Collide,Pat Miletich,1076.1222313130506
2002-03-22,UFC 36: Worlds Collide,Evan Tanner,1059.563994109952
2002-03-22,UFC 36: Worlds Collide,Elvis Sinosic,989.8914150278209
2002-03-22,UFC 36: Worlds Collide,Frank Mir,1031.2607843596008
2002-03-22,UFC 36: Worlds Collide,Pete Williams,970.0799701040206
2002-03-22,UFC 36: Worlds Collide,Matt Serra,1018.0091910120362
2002-03-22,UFC 36: Worlds Collide,Kelly Dullanty,984.0969921300064
2002-03-22,UFC 36: Worlds Collide,Sean Sherk,1031.363724473774
2002-03-22,UFC 36: Worlds Collide,Jutaro Nakao,1001.3358416109802
2002-05-10,UFC 37: High Impact,Murilo Bustamante,1036.1560168858307
2002-05-10,UFC 37: High Impact,Matt Lindland,1045.428908321795
2002-05-10,UFC 37: High Impact,Ricco Rodriguez,1060.9964142299084
2002-05-10,UFC 37: High Impact,Tsuyoshi Kosaka,1000.1090126475326
2002-05-10,UFC 37: High Impact,BJ Penn,1045.8681574151378
2002-05-10,UFC 37: High Impact,Paul Creighton,985.4378036893513
2002-05-10,UFC 37: High Impact,Phil Baroni,1016.0018429279872
2002-05-10,UFC 37: High Impact,Amar Suloev,971.4152456915663
2002-05-10,UFC 37: High Impact,Caol Uno,1004.7319639324817
2002-05-10,UFC 37: High Impact,Yves Edwards,967.5904594531911
2002-05-10,UFC 37: High Impact,Ivan Salaverry,1016.7389726494198
2002-05-10,UFC 37: High Impact,Andrey Semenov,999.3190389761785
