date,event,corner_a,corner_b,elo_diff,win_total_diff,loss_total_diff,win_streak_diff,loss_streak_diff,finish_rate_diff,avg_opponent_elo_diff,layoff_days_diff,age_diff,height_in_diff,reach_in_diff,a_won
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Josh Thomson,Nate Diaz,-53.559168894362415,-8,-4,0,0,-0.2,-8.976550666142202,3031,6.0,-2.0,-5.0,1
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Jordan Mein,Matt Brown,-45.6466551991067,-7,-4,-4,0,0.5,6.262079249422982,-98,-9.0,0.0,-1.5,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Darren Elkins,Chad Mendes,30.61171557103603,2,0,3,0,-0.11428571428571432,7.124691510026651,-92,1.0,4.0,5.0,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Francis Carmont,Lorenz Larkin,59.6881314858033,4,0,4,0,0.5,-0.2392755551592245,154,5.0,4.0,6.0,1
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Ramsey Nijem,Myles Jury,27.656236480721418,2,0,2,0,0.3333333333333333,-47.44813665074207,21,1.0,2.0,1.0,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Darren Uyenoyama,Joseph Benavidez,2.102054750587058,-1,-1,2,-1,0.25,-11.648377573338621,-13,5.0,2.0,0.0,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Jorge Masvidal,Tim Means,-32.0,-2,0,-2,0,-0.5,-8.0,-316,-1.0,-3.0,-1.0,1
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Hugo Viana,T.J. Dillashaw,-29.732539767993558,-2,0,-2,0,-0.6666666666666666,0.7248418998251509,266,3.0,0.0,0.5,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Roger Bowling,Anthony Njokuani,12.282609711959253,-2,-3,0,-1,0.0,-10.962962178931093,-283,-3.0,-3.0,-7.5,0
2013-04-20,UFC on FOX 7: Henderson vs. Melendez,Clifford Starks,Yoel Romero,-0.0777838734238685,1,1,0,1,0.0,7.155465671460661,441,-4.0,0.0,5.0,0
2013-04-27,UFC 159: Jones vs. Sonnen,Jon Jones,Chael Sonnen,119.33673880674905,5,-5,11,-1,0.6363636363636364,-13.929679463117054,-77,-11.0,3.0,10.5,1
2013-04-27,UFC 159: Jones vs. Sonnen,Alan Belcher,Michael Bisping,-7.08474415462797,-2,0,0,0,0.1964285714285714,-0.7938673646671077,21,-5.0,1.0,-0.5,0
2013-04-27,UFC 159: Jones vs. Sonnen,Roy Nelson,Cheick Kongo,-67.82056705721288,-8,-2,0,0,0.0625,-43.96879970498435,56,-1.0,-4.0,-11.0,1
2013-04-27,UFC 159: Jones vs. Sonnen,Vinny Magalhães,Phil Davis,-73.85487870046029,-5,0,0,0,0.07142857142857145,-160.51276162028967,21,0.0,1.0,-3.0,0
2013-04-27,UFC 159: Jones vs. Sonnen,Rustam Khabilov,Yancy Medeiros,0.0,0,0,0,0,0.0,0.0,0,1.0,-2.0,-2.0,1
2013-04-27,UFC 159: Jones vs. Sonnen,Ovince St. Preux,Gian Villante,0.0,0,0,0,0,0.0,0.0,0,3.0,0.0,4.0,1
2013-04-27,UFC 159: Jones vs. Sonnen,Sara McMann,Sheila Gaff,0.0,0,0,0,0,0.0,0.0,0,9.0,1.0,2.0,1
2013-04-27,UFC 159: Jones vs. Sonnen,Johnny Bedford,Bryan Caraway,-0.0030478505560722624,-1,-1,0,-1,-0.5,-8.033091617354899,-56,2.0,2.0,3.0,0
2013-04-27,UFC 159: Jones vs. Sonnen,Cody McKenzie,Leonard Garcia,43.01762612654579,0,-3,0,-3,0.0,18.132730264182896,175,-8.0,2.0,2.5,1
2013-04-27,UFC 159: Jones vs. Sonnen,Steven Siler,Kurt Holobaugh,17.61031476814344,2,1,0,1,0.3333333333333333,28.711737659808705,161,0.0,-1.0,-1.0,1
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Luke Rockhold,Vitor Belfort,-86.70378128794414,-11,-6,-1,0,-0.6470588235294118,-59.790253453551486,-119,-8.0,3.0,3.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Chris Camozzi,Ronaldo Souza,47.97021145847907,5,2,4,0,0.2857142857142857,6.879644568061849,63,-7.0,2.0,6.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Rafael dos Anjos,Evan Dunham,14.654792004041155,0,0,3,-1,-0.1111111111111111,3.849406633287117,-56,-3.0,-2.0,0.0,1
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,João Zeferino,Rafael Natal,-16.66822673546801,-3,-2,-1,0,-0.2,-203.33216979137455,-112,-3.0,-3.0,-7.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Nik Lentz,Hacran Dias,51.499267503747205,6,2,1,0,0.2222222222222222,212.57505618704636,-210,-1.0,0.0,-1.0,1
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Francisco Trinaldo,Mike Rio,17.075282059181063,2,1,1,0,0.6666666666666666,13.794468232593317,119,3.0,0.0,0.0,1
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,John Cholish,Gleison Tibau,-70.7650833571895,-9,-4,-1,1,0.23333333333333334,-9.095833184858861,161,0.0,3.0,6.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Michel Prazeres,Paulo Thiago,5.229657513027405,-4,-5,0,-2,-0.2222222222222222,-44.8922558856616,-189,-1.0,-5.0,-7.5,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Iliarde Santos,Iuri Alcântara,-12.017760040186204,-2,-1,0,-1,0.0,-319.4330894919008,-119,0.0,-4.0,-4.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Roger Hollett,Fábio Maldonado,-14.597028762633158,-1,0,0,0,-0.5,23.610825715515034,21,1.0,-2.0,-2.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Azamat Gashimov,John Lineker,-15.32729332468989,-1,0,-1,1,0.0,23.320165468373602,-7,1.0,3.0,1.0,0
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Jussier Formiga,Chris Cariaso,-44.36093705387054,-4,-1,0,0,0.0,8.122717798920348,85,-3.0,2.0,2.5,1
2013-05-18,UFC on FX 8: Belfort vs. Rockhold,Jeremy Larsen,Lucas Martins,13.966023197252298,0,-1,0,-1,0.0,-44.40749905751727,-119,5.0,-2.0,-2.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Fabrício Werdum,A. Nogueira,-20.400240408099307,-4,-3,0,0,0.11538461538461536,-18.892800627101906,112,-2.0,1.0,0.0,1
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,William Macário,Leonardo Santos,0.0,0,0,0,0,0.0,0.0,0,-12.0,-1.0,0.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Rafael Cavalcante,Thiago Silva,-30.885551859046473,-5,-3,0,-2,-0.625,-290.6744894105668,-210,2.0,0.0,-1.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Jason High,Erick Silva,-22.2763513825912,-2,-1,0,0,-0.5,-43.336030665658654,927,3.0,-2.0,-3.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Daniel Sarafian,Eddie Mendez,-14.327588164733356,0,1,0,1,0.0,36.44909365955755,140,1.0,-1.0,-7.299999999999997,1
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Mike Wilkinson,Rony Jason,-15.26369320647791,-1,0,-1,0,-0.5,0.0,-62,-4.0,1.0,-4.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Vaughan Lee,Raphael Assunção,-34.77851447468606,-1,1,-2,0,0.0,-23.80936696231197,-70,0.0,0.0,-0.5,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Felipe Arantes,Godofredo Pepey,0.0,0,0,0,0,0.0,500.0,210,0.0,1.0,0.0,1
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Ildemar Alcântara,Leandro Silva,15.39430873615845,1,0,1,0,1.0,-13.158706798939988,140,3.0,5.0,6.0,1
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Mizuto Hirota,Rodrigo Damm,-14.653783121644324,-1,0,0,0,-0.5,13.571286714371354,-105,-1.0,0.0,-4.0,0
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Caio Magalhães,Karlos Vémola,-0.333585083257276,-2,-2,0,0,-0.4,5.314661516943829,33,-2.0,1.0,-2.0,1
2013-06-08,UFC on FUEL TV 10: Nogueira vs. Werdum 2,Anthony Smith,Antônio Braga Neto,0.0,0,0,0,0,0.0,0.0,0,-1.0,1.0,-1.0,0
2013-06-15,UFC 161: Evans vs. Henderson,Dan Henderson,Rashad Evans,-77.45132831237879,-6,0,3,-1,-0.2417582417582418,-106.69168497464693,1015,9.0,-1.0,-1.0,0
2013-06-15,UFC 161: Evans vs. Henderson,Roy Nelson,Stipe Miocic,-19.746650688645786,1,3,-1,0,-0.09523809523809523,28.924280343961527,-336,6.0,-4.0,-7.0,0
2013-06-15,UFC 161: Evans vs. Henderson,Igor Pokrajac,Ryan Jimmo,0.9908320352700457,2,2,0,0,0.0,139.0732407964656,64,3.0,-1.0,1.0,0
2013-06-15,UFC 161: Evans vs. Henderson,Rosi Sexton,Alexis Davis,0.0,0,0,0,0,0.0,0.0,0,7.0,-2.0,-4.0,0
2013-06-15,UFC 161: Evans vs. Henderson,Shawn Jordan,Pat Barry,32.85807516497948,-2,-4,1,-1,0.3333333333333333,23.981855980991668,-266,-5.0,1.0,0.5,1
2013-06-15,UFC 161: Evans vs. Henderson,Tyron Woodley,Jake Shields,-11.364973089178307,-2,-2,-1,0,0.0,-329.33136623798873,-308,-3.0,-3.0,2.0,0
2013-06-15,UFC 161: Evans vs. Henderson,James Krause,Sam Stout,-18.75763634806833,-7,-6,0,-1,-0.07692307692307693,-17.361808591804902,-210,-2.0,5.0,5.0,1
2013-06-15,UFC 161: Evans vs. Henderson,Sean Pierson,Kenny Robertson,49.020737444030715,3,0,2,-2,0.0,-16.3467462991307,-73,8.0,2.0,2.0,1
2013-06-15,UFC 161: Evans vs. Henderson,Roland Delorme,Edwin Figueroa,2.0365843282507967,-1,-1,-1,0,0.6666666666666667,1030.4799848217672,-168,1.0,2.0,2.0,1
2013-06-15,UFC 161: Evans vs. Henderson,Mitch Clarke,John Maguire,-48.94123790837841,-2,1,0,1,-0.3333333333333333,-31.487544619623463,119,-3.0,1.0,4.0,1
2013-06-15,UFC 161: Evans vs. Henderson,Yves Jabouin,Dustin Pague,33.4079108080698,1,-1,2,-2,-0.3333333333333333,0.0,245,9.0,-2.0,-6.5,1
2013-07-06,UFC 162: Silva vs. Weidman,Chris Weidman,Anderson Silva,-145.41910035445494,-12,0,-12,0,-0.375,-4.52251618799869,94,-9.0,0.0,0.5,1
2013-07-06,UFC 162: Silva vs. Weidman,Charles Oliveira,Frankie Edgar,-75.74529456204777,-5,0,0,-1,0.3181818181818182,50.082081230793165,-42,-8.0,4.0,6.0,0
2013-07-06,UFC 162: Silva vs. Weidman,Roger Gracie,Tim Kennedy,0.0,0,0,0,0,0.0,0.0,0,-2.0,5.0,5.0,0
2013-07-06,UFC 162: Silva vs. Weidman,Mark Muñoz,Tim Boetsch,17.29798480154159,0,-1,0,0,0.12727272727272732,13.274391353959118,171,3.0,0.0,-3.0,1
2013-07-06,UFC 162: Silva vs. Weidman,Cub Swanson,Dennis Siver,-16.843080804429974,-5,-4,2,0,0.24285714285714283,2.5962388780467336,-70,-5.0,2.0,0.0,1
2013-07-06,UFC 162: Silva vs. Weidman,Chris Leben,Andrew Craig,-7.789486662626246,8,7,0,1,0.05555555555555558,-17.05394138606107,21,5.0,-2.0,-5.5,0
2013-07-06,UFC 162: Silva vs. Weidman,Norman Parke,Kazuki Tokudome,-0.7701398146426754,0,0,0,0,0.0,-16.736306793521976,78,-1.0,0.0,-1.0,1
2013-07-06,UFC 162: Silva vs. Weidman,Dave Herman,Gabriel Gonzaga,-79.72343467775215,-8,-2,-2,3,-0.3928571428571429,3.5505295450435597,98,-6.0,2.0,1.0,0
2013-07-06,UFC 162: Silva vs. Weidman,Edson Barboza,Rafaello Oliveira,81.45393721418793,3,-3,0,0,0.5,-3.2321439834066723,-196,-4.0,3.0,3.5,1
2013-07-06,UFC 162: Silva vs. Weidman,Seth Baczynski,Brian Melancon,32.25140182258906,3,1,0,1,0.5,25.2123479102288,204,0.0,7.0,5.0,0
2013-07-06,UFC 162: Silva vs. Weidman,David Mitchell,Mike Pierce,-95.94983266231623,-7,-1,-2,0,-0.2727272727272727,-35.60187430465851,-43,1.0,4.0,4.5,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,John Moraga,Demetrious Johnson,-29.12531867145526,-3,-1,-1,0,1.0,-161.60561811548973,28,3.0,3.0,0.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Jake Ellenberger,Rory MacDonald,39.65298304596695,3,0,4,0,0.05555555555555558,-8.243524118232358,-98,4.0,-2.0,-3.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Bobby Voelker,Robbie Lawler,-26.06009987060122,-4,-2,0,-1,-0.2857142857142857,-20.820278305430634,-3067,3.0,1.0,0.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Jéssica Andrade,Liz Carmouche,0.0,0,0,0,0,0.0,0.0,0,-8.0,-5.0,-4.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Michael Chiesa,Jorge Masvidal,-17.469501528975456,-1,0,-1,0,0.0,-32.0,-98,-3.0,2.0,1.5,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Tim Means,Danny Castillo,-19.30493412251724,-2,-1,-1,1,0.3333333333333333,-14.927357336787281,-63,-4.0,5.0,4.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Mac Danzig,Melvin Guillard,-40.972857273778004,-5,-2,0,-1,-0.15294117647058825,-14.704962699567659,49,3.0,-1.0,-1.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Yves Edwards,Daron Cruickshank,64.02450834504418,9,4,2,-1,-0.033333333333333326,-7.105525759247939,98,8.0,1.0,1.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Trevor Smith,Ed Herman,-30.38871521634519,-6,-4,-2,0,-0.5,-103.41947965318354,-350,0.0,2.0,0.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Julie Kedzie,Germaine de Randamie,0.0,0,0,0,0,0.0,0.0,0,3.0,-4.0,-8.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,Aaron Riley,Justin Salas,-24.50282552735314,2,4,0,0,0.0,-4.34447465914559,258,1.0,1.0,-1.0,0
2013-07-27,UFC on FOX 8: Johnson vs. Moraga,John Albert,Yaotzin Meza,-16.651761952971924,0,1,0,1,0.0,-29.133210182117864,6,-6.0,-1.0,-6.0,0
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Chan Sung Jung,José Aldo,-22.22362407842229,-1,0,-1,0,0.6666666666666667,-59.436821960337284,35,0.0,0.0,2.0,0
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Phil Davis,Lyoto Machida,-12.93585440779998,-3,-2,1,0,-0.009615384615384637,95.88757794755202,-266,-7.0,1.0,4.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Cezar Ferreira,Thiago Santos,16.0,1,0,1,0,0.0,0.0,406,-1.0,-1.0,2.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Thales Leites,Tom Watson,13.503340590396192,3,2,-1,2,-0.6666666666666667,11.200128192453576,1288,1.0,0.0,5.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,John Lineker,José Maria Tomé,15.359190945422029,2,1,2,0,0.3333333333333333,-9.953446111284734,77,-8.0,-2.0,1.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Anthony Perosh,Vinny Magalhães,1.0577080029156605,2,2,0,0,0.09523809523809523,-30.754097687134276,280,12.0,0.0,0.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Sheila Gaff,Amanda Nunes,-16.0,0,1,0,1,0.0,0.0,98,-2.0,-3.0,-5.0,0
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Sérgio Moraes,Neil Magny,0.736306793521976,1,1,1,0,0.5,0.0,294,5.0,-3.0,-8.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Ian McCall,Iliarde Santos,0.15080484854775023,0,0,0,0,0.0,1018.5773056147646,344,-3.0,0.0,-3.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Rani Yahya,Josh Clopton,29.25302115183331,3,1,2,0,0.25,-8.183095788134324,154,-4.0,-1.0,-1.0,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Francimar Barroso,Ednaldo Oliveira,14.995384262853918,0,-1,0,-1,0.0,-21.843689268568596,-567,4.0,-6.0,-6.5,1
2013-08-03,UFC 163: Aldo vs. Korean Zombie,Bristol Marunde,Viscardi Andrade,0.0,0,0,0,0,0.0,0.0,0,2.0,2.0,0.5,0
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Chael Sonnen,Maurício Rua,-2.6939309819385926,1,2,0,1,-0.47222222222222227,3.957869211172465,-140,5.0,0.0,-2.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Travis Browne,Alistair Overeem,11.590547909748011,2,1,-1,1,-0.5,228.96328617457561,-280,-2.0,2.0,-1.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Iuri Alcântara,Urijah Faber,42.03766276950262,2,-1,1,-2,0.25,224.06612628005405,-301,-1.0,3.0,4.0,0
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Matt Brown,Mike Pyle,27.838894874321795,3,1,4,0,0.09401709401709402,-2.355254457108231,-316,-5.0,0.0,2.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Uriah Hall,John Howard,2.428004727475013,-3,-3,0,-3,-0.16666666666666666,-14.348078398677785,-783,-1.0,5.0,7.5,0
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Michael Johnson,Joe Lauzon,-33.00387082897589,-4,-2,0,1,-0.3296703296703297,-24.590463019196818,-98,-2.0,0.0,2.5,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Michael McDonald,Brad Pickett,29.001538541367267,1,-1,-1,1,0.0,14.890964563452826,49,-12.0,3.0,2.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Max Holloway,Conor McGregor,-2.2388912145162294,1,1,1,0,-0.6666666666666667,-42.037271039582606,98,-4.0,2.0,-5.0,0
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Steven Siler,Mike Brown,41.83384208097834,1,-2,-1,0,0.25,15.281064603560935,-336,-11.0,4.0,-1.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Daniel Pineda,Diego Brandão,-21.448801559794674,0,1,-2,2,0.16666666666666669,-12.460453658085498,259,2.0,0.0,5.0,0
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Manny Gamburyan,Cole Miller,-23.6193369839483,-3,-1,1,-2,-0.16883116883116883,-6.247138695327521,0,3.0,-8.0,-7.0,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,Ovince St. Preux,Cody Donovan,0.7576750223229283,0,0,0,0,-1.0,16.465018849983835,-134,-2.0,0.0,5.5,1
2013-08-17,UFC Fight Night 26: Shogun vs. Sonnen,James Vick,Ramsey Nijem,-28.556886788036536,-3,-1,0,-1,-0.25,-4.542895961870045,-119,1.0,2.0,2.0,1
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Carlos Condit,Martin Kampmann,8.868822179717881,-3,-2,0,1,-0.08653846153846156,48.349298588816055,-119,-2.0,2.0,4.0,1
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Donald Cerrone,Rafael dos Anjos,-26.714219362368794,-2,-1,-4,1,0.3714285714285714,3.2486893556570067,112,2.0,5.0,3.0,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Brian Melancon,Kelvin Gastelum,17.480980586444048,1,0,1,0,1.0,32.25140182258906,53,10.0,-1.0,-1.5,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Robert Whittaker,Court McGee,18.287630755379837,-1,-2,1,-2,-0.25,-2.2864286367394016,-146,-6.0,1.0,-2.0,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Erik Perez,Takeya Mizugaki,-0.162237455800323,-2,-2,0,0,0.8333333333333334,-0.3673742106948339,63,-6.0,1.0,-1.5,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Bubba McDaniel,Brad Tavares,-15.51126790977412,-2,-1,-1,0,-0.3333333333333333,-0.9518833986400068,-179,5.0,2.0,1.0,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Papy Abedi,Dylan Andrews,-11.980409367797847,1,2,1,0,0.0,15.877331571631316,144,2.0,-2.0,0.0,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Justin Edwards,Brandon Thatch,15.06341963944476,2,1,1,0,0.3333333333333333,-1.6951397303540716,327,2.0,-4.0,-4.5,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Hatsu Hioki,Darren Elkins,-55.953872097503904,-4,0,0,1,-0.25,9.599274943074079,84,1.0,1.0,-1.0,0
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Jason High,James Head,-50.754473178464764,-2,1,-2,2,-0.3333333333333333,-19.656987227633977,-322,2.0,-4.0,-2.0,1
2013-08-28,UFC Fight Night 27: Condit vs. Kampmann 2,Benny Alloway,Zak Cummings,-0.736306793521976,1,1,0,1,0.5,0.0,144,3.0,-1.0,1.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Benson Henderson,Anthony Pettis,65.12866528014911,4,0,4,0,-0.6666666666666666,19.947235180588677,-84,3.0,-1.0,-3.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Frank Mir,Josh Barnett,22.10866204393642,10,6,-3,2,-0.2761904761904762,-11.44459974843835,-4047,-1.0,0.0,-3.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Chad Mendes,Clay Guida,0.6814923926453957,-4,-4,2,0,0.14285714285714285,-13.75559545554654,-84,-3.0,-1.0,-4.0,1
2013-08-31,UFC 164: Henderson vs. Pettis 2,Brandon Vera,Ben Rothwell,32.71528682626558,6,3,0,0,0.15714285714285714,70.77064207789272,168,4.0,-1.0,-4.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Erik Koch,Dustin Poirier,-27.256222561533605,-2,0,0,0,-0.06666666666666671,5.402455837052344,21,0.0,1.0,-0.5,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Gleison Tibau,Jamie Varner,60.88169828189132,8,3,1,0,-0.08750000000000002,-15.347304178974696,-140,2.0,0.0,-4.0,1
2013-08-31,UFC 164: Henderson vs. Pettis 2,Louis Gaudinot,Tim Elliott,32.0,1,-1,1,-1,1.0,0.0,0,3.0,-4.0,-3.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Pascal Krauss,Hyun Gyu Lim,0.33854561637963343,1,1,0,0,-1.0,-1.719996805659548,35,-2.0,-2.0,-5.0,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Chico Camus,Kyung Ho Kang,15.967578469890896,1,0,1,0,0.0,-0.704025544656929,203,3.0,-3.0,-7.0,1
2013-08-31,UFC 164: Henderson vs. Pettis 2,Nikita Krylov,Soa Palelei,15.295974317023365,0,-1,0,-1,0.0,-15.297601336647176,-2072,-15.0,-1.0,-3.5,0
2013-08-31,UFC 164: Henderson vs. Pettis 2,Al Iaquinta,Ryan Couture,14.502514939021921,0,-1,0,-1,0.0,-32.61292395485748,-147,-5.0,0.0,-6.5,1
2013-08-31,UFC 164: Henderson vs. Pettis 2,Jared Hamman,Magnus Cedenblad,-13.099933914604776,2,3,0,1,0.16666666666666666,-9.112446290670277,-119,0.0,0.0,-4.0,0
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Glover Teixeira,Ryan Bader,-1.3043496079194483,-3,-3,2,0,0.4444444444444444,-7.3206838302271535,0,3.0,0.0,2.0,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Ronaldo Souza,Yushin Okami,-104.16709446402149,-12,-4,-2,0,0.7058823529411764,4.920379658419961,-77,1.0,-1.0,-3.0,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Joseph Benavidez,Jussier Formiga,41.78779934797683,3,0,0,0,0.4,-13.517674658234796,28,1.0,-1.0,-2.0,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Piotr Hallmann,Francisco Trinaldo,-32.28956875999711,-3,-1,-2,0,-0.75,-10.345851174444988,-109,-9.0,0.0,1.5,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Tor Troéng,Rafael Natal,-15.901214889008543,-3,-2,-1,0,0.8333333333333334,-169.44347482614535,42,0.0,2.0,1.5,0
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Ali Bagautinov,Marcos Vinicius,-16.0,-1,0,-1,0,-1.0,0.0,-438,-5.0,-5.0,-3.0,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Felipe Arantes,Edimilson Souza,16.736306793521976,2,1,2,0,0.3333333333333333,333.57876893117395,88,-3.0,-4.0,-1.0,0
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Lucas Martins,Ramiro Hernandez,2.6767897500047866,1,1,1,0,0.5,22.203749528758635,109,-3.0,3.0,2.5,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Elias Silvério,João Zeferino,15.232988153540532,0,-1,0,-1,0.0,-16.66822673546801,-109,-1.0,2.0,4.0,1
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Keith Wisniewski,Ivan Jorge,-46.90047264436066,0,3,0,3,0.0,-8.139966735734674,501,-1.0,2.0,0.0,0
2013-09-04,UFC Fight Night 28: Teixeira vs. Bader,Sean Spencer,Yuri Villefort,-15.967741506801303,0,1,0,1,0.0,0.7004852286667074,221,4.0,-2.0,2.5,1
2013-09-21,UFC 165: Jones vs. Gustafsson,Alexander Gustafsson,Jon Jones,-82.38691598023797,-5,1,-6,0,-0.125,-27.989334465676848,140,0.0,1.0,-5.5,0
2013-09-21,UFC 165: Jones vs. Gustafsson,Renan Barão,Eddie Wineland,72.21894861504802,3,-2,3,0,0.15000000000000002,8.03707841461403,-49,-3.0,-1.0,1.5,1
2013-09-21,UFC 165: Jones vs. Gustafsson,Brendan Schaub,Matt Mitrione,-32.98175272928643,-1,1,-1,2,-0.16666666666666663,-3.5738505481017455,350,-5.0,1.0,-1.5,1
2013-09-21,UFC 165: Jones vs. Gustafsson,Costas Philippou,Francis Carmont,-7.689994090867003,0,1,0,0,-0.06666666666666671,19.02264636683742,112,2.0,-4.0,-3.5,0
2013-09-21,UFC 165: Jones vs. Gustafsson,Khabib Nurmagomedov,Pat Healy,66.68354508859625,3,-1,3,-1,0.6666666666666666,-1070.244968487345,98,-5.0,-2.0,-4.0,1
2013-09-21,UFC 165: Jones vs. Gustafsson,Myles Jury,Mike Ricci,20.178824181167215,1,0,1,0,0.5,62.637978489471834,-35,-3.0,-1.0,-4.0,1
2013-09-21,UFC 165: Jones vs. Gustafsson,Ivan Menjivar,Wilson Reis,31.284064274836737,4,2,1,0,0.5,5.727934827272179,308,3.0,2.0,1.5,0
